SourceID,Hop1_ID,Hop2_ID,Offset
0,0,0,0
0,0,1,1
0,0,2,2
0,0,3,3
0,0,4,4
0,0,5,5
0,0,6,6
0,0,7,7
0,0,8,8
0,0,9,9
0,0,10,10
0,0,11,11
0,0,12,12
0,0,13,13
0,0,14,14
0,0,15,15
0,0,16,16
0,0,17,17
0,0,18,18
0,0,19,19
0,0,20,20
0,0,21,21
0,0,22,22
0,0,23,23
0,0,24,24
0,0,25,25
0,0,26,26
0,0,27,27
0,0,28,28
0,0,29,29
0,0,30,30
0,0,31,31
0,0,32,32
0,0,33,33
0,0,34,34
0,0,35,35
0,0,36,36
0,0,37,37
0,0,38,38
0,0,39,39
0,1,0,40
0,1,1,41
0,1,2,42
0,1,3,43
0,1,4,44
0,1,5,45
0,1,6,46
0,1,7,47
0,1,8,48
0,1,9,49
0,1,10,50
0,1,11,51
0,1,12,52
0,1,13,53
0,1,14,54
0,1,15,55
0,1,16,56
0,1,17,57
0,1,18,58
0,1,19,59
0,1,20,60
0,1,21,61
0,1,22,62
0,1,23,63
0,1,24,64
0,1,25,65
0,1,26,66
0,1,27,67
0,1,28,68
0,1,29,69
0,1,30,70
0,1,31,71
0,1,32,72
0,1,33,73
0,1,34,74
0,1,35,75
0,1,36,76
0,1,37,77
0,1,38,78
0,1,39,79
0,2,0,80
0,2,1,81
0,2,2,82
0,2,3,83
0,2,4,84
0,2,5,85
0,2,6,86
0,2,7,87
0,2,8,88
0,2,9,89
0,2,10,90
0,2,11,91
0,2,12,92
0,2,13,93
0,2,14,94
0,2,15,95
0,2,16,96
0,2,17,97
0,2,18,98
0,2,19,99
0,2,20,100
0,2,21,101
0,2,22,102
0,2,23,103
0,2,24,104
0,2,25,105
0,2,26,106
0,2,27,107
0,2,28,108
0,2,29,109
0,2,30,110
0,2,31,111
0,2,32,112
0,2,33,113
0,2,34,114
0,2,35,115
0,2,36,116
0,2,37,117
0,2,38,118
0,2,39,119
0,3,0,120
0,3,1,121
0,3,2,122
0,3,3,123
0,3,4,124
0,3,5,125
0,3,6,126
0,3,7,127
0,3,8,128
0,3,9,129
0,3,10,130
0,3,11,131
0,3,12,132
0,3,13,133
0,3,14,134
0,3,15,135
0,3,16,136
0,3,17,137
0,3,18,138
0,3,19,139
0,3,20,140
0,3,21,141
0,3,22,142
0,3,23,143
0,3,24,144
0,3,25,145
0,3,26,146
0,3,27,147
0,3,28,148
0,3,29,149
0,3,30,150
0,3,31,151
0,3,32,152
0,3,33,153
0,3,34,154
0,3,35,155
0,3,36,156
0,3,37,157
0,3,38,158
0,3,39,159
0,4,0,160
0,4,1,161
0,4,2,162
0,4,3,163
0,4,4,164
0,4,5,165
0,4,6,166
0,4,7,167
0,4,8,168
0,4,9,169
0,4,10,170
0,4,11,171
0,4,12,172
0,4,13,173
0,4,14,174
0,4,15,175
0,4,16,176
0,4,17,177
0,4,18,178
0,4,19,179
0,4,20,180
0,4,21,181
0,4,22,182
0,4,23,183
0,4,24,184
0,4,25,185
0,4,26,186
0,4,27,187
0,4,28,188
0,4,29,189
0,4,30,190
0,4,31,191
0,4,32,192
0,4,33,193
0,4,34,194
0,4,35,195
0,4,36,196
0,4,37,197
0,4,38,198
0,4,39,199
0,5,0,200
0,5,1,201
0,5,2,202
0,5,3,203
0,5,4,204
0,5,5,205
0,5,6,206
0,5,7,207
0,5,8,208
0,5,9,209
0,5,10,210
0,5,11,211
0,5,12,212
0,5,13,213
0,5,14,214
0,5,15,215
0,5,16,216
0,5,17,217
0,5,18,218
0,5,19,219
0,5,20,220
0,5,21,221
0,5,22,222
0,5,23,223
0,5,24,224
0,5,25,225
0,5,26,226
0,5,27,227
0,5,28,228
0,5,29,229
0,5,30,230
0,5,31,231
0,5,32,232
0,5,33,233
0,5,34,234
0,5,35,235
0,5,36,236
0,5,37,237
0,5,38,238
0,5,39,239
0,6,0,240
0,6,1,241
0,6,2,242
0,6,3,243
0,6,4,244
0,6,5,245
0,6,6,246
0,6,7,247
0,6,8,248
0,6,9,249
0,6,10,250
0,6,11,251
0,6,12,252
0,6,13,253
0,6,14,254
0,6,15,255
0,6,16,256
0,6,17,257
0,6,18,258
0,6,19,259
0,6,20,260
0,6,21,261
0,6,22,262
0,6,23,263
0,6,24,264
0,6,25,265
0,6,26,266
0,6,27,267
0,6,28,268
0,6,29,269
0,6,30,270
0,6,31,271
0,6,32,272
0,6,33,273
0,6,34,274
0,6,35,275
0,6,36,276
0,6,37,277
0,6,38,278
0,6,39,279
0,7,0,280
0,7,1,281
0,7,2,282
0,7,3,283
0,7,4,284
0,7,5,285
0,7,6,286
0,7,7,287
0,7,8,288
0,7,9,289
0,7,10,290
0,7,11,291
0,7,12,292
0,7,13,293
0,7,14,294
0,7,15,295
0,7,16,296
0,7,17,297
0,7,18,298
0,7,19,299
0,7,20,300
0,7,21,301
0,7,22,302
0,7,23,303
0,7,24,304
0,7,25,305
0,7,26,306
0,7,27,307
0,7,28,308
0,7,29,309
0,7,30,310
0,7,31,311
0,7,32,312
0,7,33,313
0,7,34,314
0,7,35,315
0,7,36,316
0,7,37,317
0,7,38,318
0,7,39,319
0,8,0,320
0,8,1,321
0,8,2,322
0,8,3,323
0,8,4,324
0,8,5,325
0,8,6,326
0,8,7,327
0,8,8,328
0,8,9,329
0,8,10,330
0,8,11,331
0,8,12,332
0,8,13,333
0,8,14,334
0,8,15,335
0,8,16,336
0,8,17,337
0,8,18,338
0,8,19,339
0,8,20,340
0,8,21,341
0,8,22,342
0,8,23,343
0,8,24,344
0,8,25,345
0,8,26,346
0,8,27,347
0,8,28,348
0,8,29,349
0,8,30,350
0,8,31,351
0,8,32,352
0,8,33,353
0,8,34,354
0,8,35,355
0,8,36,356
0,8,37,357
0,8,38,358
0,8,39,359
0,9,0,360
0,9,1,361
0,9,2,362
0,9,3,363
0,9,4,364
0,9,5,365
0,9,6,366
0,9,7,367
0,9,8,368
0,9,9,369
0,9,10,370
0,9,11,371
0,9,12,372
0,9,13,373
0,9,14,374
0,9,15,375
0,9,16,376
0,9,17,377
0,9,18,378
0,9,19,379
0,9,20,380
0,9,21,381
0,9,22,382
0,9,23,383
